,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.09,54.09,54.09,54.11,54.11,54.11,54.11,54.11,52.56
DIIs,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53
Public,40.38,40.38,40.38,40.36,40.36,40.36,40.36,40.36,41.91
No. of Shareholders,947.0,947.0,947.0,935.0,931.0,930.0,930.0,1002.0,1179.0
