,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8.32,9.1,10.49,6.49,7.68,6.24,8.55,9.67,12.51,9.61,9.67,11.31,10.65
Expenses,7.9,8.84,10.27,6.33,7.61,6.39,8.14,9.37,11.87,9.36,9.97,10.79,10.12
Operating Profit,0.42,0.26,0.22,0.16,0.07,-0.15,0.41,0.3,0.64,0.25,-0.3,0.52,0.53
OPM %,5.05,2.86,2.1,2.47,0.91,-2.4,4.8,3.1,5.12,2.6,-3.1,4.6,4.98
Other Income,0.0,0.0,0.08,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.03,0.0,0.0
Interest,0.06,0.06,0.09,0.06,0.08,0.07,0.08,0.08,0.09,0.1,0.12,0.1,0.09
Depreciation,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.06,0.0,0.04,0.05
Profit before tax,0.33,0.17,0.18,0.07,-0.04,-0.25,0.3,0.18,0.51,0.09,-0.39,0.38,0.39
Tax %,6.06,17.65,33.33,28.57,0.0,-4.0,10.0,27.78,27.45,33.33,0.0,44.74,28.21
Net Profit,0.3,0.13,0.12,0.04,-0.05,-0.26,0.27,0.13,0.37,0.06,-0.39,0.21,0.28
EPS in Rs,0.55,0.24,0.22,0.07,-0.09,-0.48,0.5,0.24,0.68,0.11,-0.72,0.39,0.52
