,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,221.1,16.37,202.44,254.04,163.23,145.14,56.03,107.84,680.87,1036.13,167.03,0.00
Inventory Days,0.45,39.31,70.66,221.52,824.02,15.1,7.65,12.96,,73.0,1.97,0.00
Days Payable,205.6,61.28,180.92,223.89,121.67,55.86,37.39,423.31,,730.0,65.11,
Cash Conversion Cycle,15.95,-5.6,92.17,251.68,865.58,104.38,26.28,-302.51,680.87,379.13,103.9,0.00
Working Capital Days,34.24,276.4,309.79,304.98,417.14,96.43,49.15,-197.71,-687.88,-2849.35,-327.88,-950.60
ROCE %,2.63,0.98,1.09,1.63,1.66,-19.58,-53.66,5.62,-18.09,-2.86,0.26,-4.32
