,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.31,0.31,0.00,2.05,0.00,0.00,0.38,0.54,0.00,0.00,0.00
Expenses,0.12,0.29,0.67,0.28,0.20,2.06,0.27,0.20,0.54,0.54,5.47,0.16,0.14
Operating Profit,-0.12,-0.29,-0.36,0.03,-0.20,-0.01,-0.27,-0.20,-0.16,0.0,-5.47,-0.16,-0.14
OPM %,,,-116.13,9.68,,-0.49,,,-42.11,0.0,,,
Other Income,0.06,0.02,-1.02,0.02,0.02,0.05,0.43,0.63,0.1,0.1,4.92,0.11,0.11
Interest,0.03,0.04,0.06,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Depreciation,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Profit before tax,-0.11,-0.33,-1.46,0.00,-0.23,-0.01,0.13,0.40,-0.09,0.07,-0.58,-0.08,-0.06
Tax %,0.00,0.00,-2.74,,0.00,0.0,7.69,0.00,0.0,0.0,-1.72,0.00,0.00
Net Profit,-0.11,-0.34,-1.5,0.00,-0.22,-0.01,0.13,0.40,-0.09,0.08,-0.58,-0.07,-0.06
EPS in Rs,-0.01,-0.02,-0.08,0.00,-0.01,-0.0,0.01,0.02,-0.0,0.0,-0.03,-0.00,-0.00
