,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,3.0,0,0,0,0
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,3.0,0,0,0,0
Working Capital Days,2428.0,-404,11,-2,24
ROCE %,,10,11,11,11
