,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,66.34,66.0,65.73,65.73,55.16,55.16,55.16
FIIs,9.02,11.94,13.29,14.63,15.71,13.99,15.92
DIIs,8.48,7.0,9.05,6.85,7.48,8.18,9.23
Public,14.21,13.43,10.69,11.86,21.06,22.25,19.37
Others,1.95,1.62,1.24,0.93,0.59,0.43,0.31
No. of Shareholders,42628.0,23892.0,22126.0,28083.0,97523.0,94786.0,89181.0
