,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,145.0,169.0,184.0,145.0,169.0,186.0,211.0,168.0,202.0,235.0,283.0,224.0,264.0
Expenses,107.0,104.0,121.0,125.0,127.0,131.0,147.0,150.0,169.0,179.0,192.0,196.0,212.0
Operating Profit,38.0,65.0,63.0,20.0,43.0,55.0,64.0,18.0,33.0,56.0,91.0,28.0,52.0
OPM %,26.0,38.0,34.0,14.0,25.0,30.0,30.0,10.0,16.0,24.0,32.0,12.0,20.0
Other Income,3.0,3.0,4.0,10.0,7.0,7.0,6.0,10.0,7.0,9.0,7.0,12.0,8.0
Interest,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,6.0,6.0
Profit before tax,36.0,62.0,62.0,26.0,45.0,57.0,64.0,22.0,33.0,59.0,92.0,32.0,53.0
Tax %,24.0,47.0,19.0,25.0,23.0,20.0,12.0,15.0,19.0,20.0,17.0,15.0,18.0
Net Profit,28.0,33.0,50.0,19.0,35.0,46.0,56.0,19.0,27.0,47.0,76.0,27.0,44.0
EPS in Rs,3.93,4.7,7.14,2.77,4.96,6.53,8.02,2.69,3.85,6.74,10.91,3.88,6.24
