,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.85,6.45,6.61,2.47,1.64,2.31,3.24,3.48,6.24,12.09,7.24,12.38,13.87
Expenses,5.71,7.32,9.12,3.22,2.62,2.68,3.83,3.38,5.51,10.79,6.8,10.74,13.03
Operating Profit,-1.86,-0.87,-2.51,-0.75,-0.98,-0.37,-0.59,0.1,0.73,1.3,0.44,1.64,0.84
OPM %,-48.31,-13.49,-37.97,-30.36,-59.76,-16.02,-18.21,2.87,11.7,10.75,6.08,13.25,6.06
Other Income,0.06,0.86,0.04,0.06,0.03,0.03,0.35,0.04,0.02,0.09,0.24,0.14,0.1
Interest,0.3,0.32,0.25,0.23,0.26,0.2,0.17,0.28,0.28,0.29,0.35,0.33,0.39
Depreciation,0.3,0.29,0.28,0.27,0.27,0.27,0.31,0.25,0.26,0.24,0.27,0.27,0.27
Profit before tax,-2.4,-0.62,-3.0,-1.19,-1.48,-0.81,-0.72,-0.39,0.21,0.86,0.06,1.18,0.28
Tax %,0.0,0.0,-151.0,4.2,3.38,4.94,15.28,12.82,-33.33,-1.16,-250.0,-3.39,-2064.29
Net Profit,-2.4,-0.62,-7.52,-1.14,-1.43,-0.77,-0.62,-0.34,0.28,0.87,0.2,1.23,6.06
EPS in Rs,-2.62,-0.68,-8.22,-1.25,-1.56,-0.84,-0.68,-0.37,0.31,0.95,0.22,1.34,6.62
