,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,161.06,124.22,61.41,78.6,69.57,85.01,140.8,69.93,57.8,47.33,68.91,31.72
Inventory Days,350.13,177.86,146.89,167.54,192.25,188.44,120.26,75.32,130.66,80.58,149.84,113.36
Days Payable,116.71,136.99,88.51,130.75,84.67,89.09,196.1,83.0,126.77,142.74,247.34,108.56
Cash Conversion Cycle,394.48,165.09,119.8,115.39,177.16,184.36,64.97,62.25,61.7,-14.83,-28.58,36.53
Working Capital Days,277.35,160.24,101.8,98.84,136.69,162.14,77.45,63.47,54.12,7.27,-35.21,35.51
ROCE %,1.58,-3.55,-0.64,2.63,4.54,-2.47,-1.81,0.58,-14.81,-23.35,-16.46,9.84
