,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68
Reserves,11.83,12.04,12.82,13.29,14.47,16.84,17.7,17.6,14.65,14.98,14.88,15.28,16.77
Borrowings,0.18,0.17,0.05,0.0,0.05,0.0,0.0,0.35,1.72,1.91,1.77,0.0,0.0
Other Liabilities,0.64,0.47,0.62,1.32,1.08,0.98,1.67,3.73,3.11,2.49,1.98,1.1,1.2
Total Liabilities,17.33,17.36,18.17,19.29,20.28,22.5,24.05,26.36,24.16,24.06,23.31,21.06,22.65
Fixed Assets,2.29,2.33,2.28,2.01,4.05,4.53,4.3,8.92,9.05,9.0,8.35,4.52,4.16
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,6.78,7.16,5.12,4.02,5.03,7.89,8.68,5.46,1.71,2.53,6.53,7.46,10.99
Other Assets,8.26,7.87,10.77,13.26,11.2,10.08,11.07,11.98,13.4,12.53,8.43,9.08,7.5
Total Assets,17.33,17.36,18.17,19.29,20.28,22.5,24.05,26.36,24.16,24.06,23.31,21.06,22.65
