,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.63,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27
Reserves,2.8,5.35,3.23,-1.25,-10.18,-0.5700000000000001,-0.55,-0.23,-0.68,-0.91,-1.07,2.11,2.89
Borrowings,13.39,23.26,24.77,27.28,17.99,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,9.03,17.96,17.02,18.03,6.99,3.65,0.47,0.88,0.49,0.15,0.05,0.54,0.71
Total Liabilities,30.85,52.84,51.29,50.33,21.07,15.85,6.19,6.92,6.08,5.51,5.25,8.92,9.87
Fixed Assets,10.91,10.47,9.93,9.41,10.36,0.12,0.01,0.01,0.01,0.01,0.01,0.0,0.0
CWIP,0.36,0.04,0.09,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.02,0.02,0.03,0.03
Other Assets,19.58,42.33,41.27,40.37,10.71,15.73,6.17,6.89,6.06,5.48,5.22,8.89,9.84
Total Assets,30.85,52.84,51.29,50.33,21.07,15.85,6.19,6.92,6.08,5.51,5.25,8.92,9.87
