,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.72,74.72,74.59,74.36,74.5,74.49,74.5,73.03,73.03
DIIs,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.3,2.3
Public,22.97,22.97,23.1,23.33,23.2,23.2,23.19,24.64,24.66
No. of Shareholders,18040.0,17987.0,17906.0,17779.0,17624.0,9060.0,8946.0,8859.0,8951.0
