,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.63,9.15,4.25,3.48,9.49,9.0,26.8,160.0,0.76,13.13,1.79,0.45,0.03
Expenses,7.2,10.47,6.69,7.34,8.23,10.48,15.49,16.31,2.26,21.72,6.0,3.26,3.29
Operating Profit,-4.57,-1.32,-2.44,-3.86,1.26,-1.48,11.31,143.69,-1.5,-8.59,-4.21,-2.81,-3.26
OPM %,-173.76,-14.43,-57.41,-110.92,13.28,-16.44,42.2,89.81,-197.37,-65.42,-235.2,-624.44,-10866.67
Other Income,0.05,0.05,-3.98,0.03,0.11,0.65,-34.24,145.7,116.29,0.03,-117.64,0.03,0.07
Interest,17.09,17.51,9.84,15.86,16.31,16.95,19.03,9.4,0.43,0.43,-0.17,0.96,0.66
Depreciation,0.62,0.58,0.18,0.24,0.21,0.2,0.21,0.28,0.28,0.28,0.28,0.22,0.22
Profit before tax,-22.23,-19.36,-16.44,-19.93,-15.15,-17.98,-42.17,279.71,114.08,-9.27,-121.96,-3.96,-4.07
Tax %,-2.61,-10.59,16.0,0.0,0.0,-1.11,0.45,4.25,6.31,7.44,-5.23,0.0,0.0
Net Profit,-22.81,-21.41,-13.8,-19.93,-15.14,-18.18,-41.98,267.81,106.89,-8.59,-128.33,-3.96,-4.08
EPS in Rs,-0.93,-0.87,-0.56,-0.81,-0.62,-0.74,-1.71,10.93,4.36,-0.35,-5.24,-0.16,-0.16
