,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-10-01
Promoters,57.53,57.53,57.53,57.53,57.53,57.53,59.98,61.4
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
DIIs,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17
Public,42.28,42.28,42.28,42.28,42.28,42.28,39.84,37.49
No. of Shareholders,28527.0,31491.0,31124.0,31148.0,31209.0,33790.0,33101.0,37027.0
