,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,12,12,13,13,13,13,13,13,13,13
Reserves,132,156,185,215,261,397,436,464,512,556,629,748,787
Borrowings,163,134,119,117,140,225,159,171,127,77,46,24,23
Other Liabilities,112,131,139,157,246,234,327,314,269,276,361,268,323
Total Liabilities,418,433,455,501,659,870,935,963,920,922,1049,1053,1147
Fixed Assets,282,293,313,334,416,479,554,564,591,547,508,494,488
CWIP,1,1,0,5,12,6,7,11,0,3,1,5,9
Investments,0,0,0,0,0,86,19,25,21,21,77,0,0
Other Assets,136,139,142,162,231,298,355,362,308,351,463,554,650
Total Assets,418,433,455,501,659,870,935,963,920,922,1049,1053,1147
