,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.64,57.61,59.31,59.31,59.48,55.66
Public,47.36,42.39,40.69,40.69,40.52,44.34
No. of Shareholders,2353.0,2332.0,2328.0,2325.0,2309.0,2393.0
