,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.58,0.41,0.25,0.25,0.28,0.14,0.86,0.1,0.33,0.6,-0.28,0.28,0.16
Expenses,0.34,0.34,0.21,0.21,0.18,0.16,0.73,0.25,0.23,0.21,0.38,0.36,0.33
Operating Profit,0.24,0.07,0.04,0.04,0.1,-0.02,0.13,-0.15,0.1,0.39,-0.66,-0.08,-0.17
OPM %,41.38,17.07,16.0,16.0,35.71,-14.29,15.12,-150.0,30.3,65.0,,-28.57,-106.25
Other Income,0.01,0.0,0.16,0.0,0.0,0.03,0.45,0.21,0.27,0.24,0.35,0.03,0.28
Interest,0.0,0.0,-0.02,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.02,0.01,0.01
Profit before tax,0.24,0.06,0.21,0.03,0.09,0.00,0.55,0.05,0.36,0.62,-0.33,-0.06,0.1
Tax %,12.5,66.67,76.19,100.0,55.56,,25.45,20.0,25.0,12.9,3.03,400.0,40.0
Net Profit,0.22,0.03,0.05,0.0,0.05,-0.01,0.41,0.03,0.28,0.54,-0.31,0.19,0.07
EPS in Rs,0.73,0.1,0.17,0.0,0.17,-0.03,1.37,0.1,0.93,1.8,-1.03,0.63,0.23
