,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06,11.06
Reserves,-4.7,-3.73,-2.68,-2.3,-0.48,8.62,10.14,11.26,12.32,13.53,14.45,15.03,15.52
Borrowings,11.84,9.53,8.28,4.3,3.23,2.58,2.62,2.98,0.42,1.38,1.87,0.45,1.28
Other Liabilities,2.8200000000000003,2.8,2.5700000000000003,2.11,2.76,3.51,3.37,3.77,4.39,3.42,3.69,3.55,4.16
Total Liabilities,21.02,19.66,19.23,15.17,16.57,25.77,27.19,29.07,28.19,29.39,31.07,30.09,32.02
Fixed Assets,9.21,7.39,5.71,4.78,5.35,15.49,15.86,15.9,15.75,15.25,16.33,15.79,15.76
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,11.81,12.27,13.52,10.39,11.22,10.28,11.33,13.17,12.44,12.94,14.74,14.3,16.26
Total Assets,21.02,19.66,19.23,15.17,16.57,25.77,27.19,29.07,28.19,29.39,31.07,30.09,32.02
