,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,39.39,42.24,46.81,40.5,40.16,60.32,68.32,66.03,56.4,72.84,74.21,46.97
Inventory Days,44.19,28.99,43.7,17.4,30.87,51.14,57.68,42.34,43.73,60.72,51.2,48.21
Days Payable,35.93,31.43,19.66,20.28,23.23,42.02,34.42,24.0,29.71,30.63,26.29,19.9
Cash Conversion Cycle,47.65,39.79,70.84,37.62,47.81,69.44,91.58,84.37,70.42,102.93,99.12,75.27
Working Capital Days,19.33,36.66,65.47,42.27,48.58,69.21,76.47,72.01,61.83,92.35,90.75,64.65
ROCE %,7.12,9.24,13.9,14.06,22.48,11.64,11.37,8.14,7.33,6.43,5.81,4.04
