,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,5.42,0.0,0.00,0.00,0.00,0.00,0.00
Inventory Days,348.85,2000.2,,,,,
Days Payable,4.31,0.0,,,,,
Cash Conversion Cycle,349.97,2000.2,0.00,0.00,0.00,0.00,0.00
Working Capital Days,770.46,4793.84,3242.63,3794.22,3813.84,3778.91,3752.98
ROCE %,,11.68,8.51,7.26,7.98,8.36,9.51
