,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,51.95,51.95,51.95,51.95,51.95,51.95,51.95,51.95
Public,48.05,48.05,48.05,48.05,48.05,48.05,48.06,48.05
No. of Shareholders,1578.0,1494.0,1466.0,1436.0,1399.0,1437.0,1360.0,1319.0
