,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,6,6,6,6,6,6
Reserves,4,5,6,6,7,7,7,22,22,22,23,24,24
Borrowings,25,22,25,25,30,31,35,41,42,47,53,64,81
Other Liabilities,10,7,4,8,9,7,11,15,20,21,21,18,21
Total Liabilities,43,39,39,44,50,50,57,84,90,96,103,111,132
Fixed Assets,9,9,9,9,8,8,9,11,10,10,9,13,13
CWIP,0,0,0,0,0,0,0,0,0,1,3,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,34,30,30,35,42,42,48,73,80,85,91,98,119
Total Assets,43,39,39,44,50,50,57,84,90,96,103,111,132
