,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,40.28,35.54,41.39,32.03,37.99,42.1,47.6,41.41,37.48,44.13,48.7,41.51,37.99
Expenses,37.67,33.5,39.21,32.25,37.81,42.37,46.33,40.95,38.04,42.36,45.52,39.87,37.01
Operating Profit,2.61,2.04,2.18,-0.22,0.18,-0.27,1.27,0.46,-0.56,1.77,3.18,1.64,0.98
OPM %,6.48,5.74,5.27,-0.69,0.47,-0.64,2.67,1.11,-1.49,4.01,6.53,3.95,2.58
Other Income,0.56,0.56,0.36,0.41,0.39,0.62,2.6,0.48,0.44,0.45,0.69,0.48,0.62
Interest,1.58,1.54,1.71,1.58,1.43,1.5,1.6,1.57,1.58,2.07,2.07,2.03,1.46
Depreciation,1.42,1.39,1.35,1.2,1.1,1.06,1.07,1.03,0.96,1.0,1.05,1.01,1.13
Profit before tax,0.17,-0.33,-0.52,-2.59,-1.96,-2.21,1.2,-1.66,-2.66,-0.85,0.75,-0.92,-0.99
Tax %,11.76,72.73,188.46,1.16,-5.1,13.12,-145.83,26.51,21.05,25.88,25.33,28.26,19.19
Net Profit,0.14,-0.1,0.46,-2.57,-2.06,-1.93,2.96,-1.21,-2.1,-0.63,0.56,-0.66,-0.81
EPS in Rs,0.14,-0.1,0.46,-2.57,-2.06,-1.93,2.96,-1.21,-2.1,-0.63,0.56,-0.66,-0.81
