,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,63.15,63.15,55.86,55.86,55.86,55.86,46.51
Public,36.85,36.85,44.14,44.14,44.14,44.14,53.49
No. of Shareholders,222.0,221.0,288.0,296.0,1166.0,1138.0,1220.0
