,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.06,0.06,0.06,0.06,15.89,15.89,21.62,21.62,21.62,21.62,21.62,21.62,21.62
Reserves,0.0,-0.03,-0.04,-0.02,0.06,0.15,1.99,2.05,1.88,2.04,2.26,2.87,4.41
Borrowings,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,1.15,0.13,0.0,1.9,0.91,0.9,0.13,0.43,0.18,0.51,0.32,0.72
Total Liabilities,0.1,1.22,0.19,0.08,17.85,16.95,24.51,23.8,23.93,23.84,24.39,24.81,26.75
Fixed Assets,0.0,0.0,0.0,0.0,0.05,0.05,0.04,0.02,0.03,0.03,0.04,0.02,0.02
CWIP,0.0,0.0,0.0,0.0,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.1,1.22,0.19,0.08,12.51,11.61,19.18,18.49,18.61,18.52,19.06,19.5,21.44
Total Assets,0.1,1.22,0.19,0.08,17.85,16.95,24.51,23.8,23.93,23.84,24.39,24.81,26.75
