,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,20,20,20,20,20,20,20,20,20,20,20,20
Reserves,72,87,105,118,138,151,157,170,167,166,212,236,245
Borrowings,237,362,417,380,353,361,320,283,255,271,306,278,285
Other Liabilities,117,157,233,228,238,263,286,280,278,269,255,225,195
Total Liabilities,446,626,775,746,749,795,782,752,719,727,794,760,745
Fixed Assets,158,165,350,336,382,374,365,343,324,303,300,293,304
CWIP,18,155,46,58,3,5,0,0,0,2,1,9,7
Investments,0,42,0,0,0,0,0,0,0,0,0,0,0
Other Assets,270,265,378,353,364,417,417,408,395,422,493,458,434
Total Assets,446,626,775,746,749,795,782,752,719,727,794,760,745
