,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,18,18,18,18,19,19,19,19,19,19,19,41.0
Reserves,377,383,443,438,612,738,774,854,763,866,998,1311,2311.0
Preference Capital,0,0,18,0,0,0,0,0,0,0,0,0,
Borrowings,397,422,494,398,365,221,376,348,520,510,554,662,870.0
Other Liabilities,1292,1337,1381,1322,1530,1672,2068,2130,2137,2154,2741,3406,2831.0
Total Liabilities,2085,2160,2336,2175,2525,2650,3236,3351,3439,3549,4313,5399,6053.0
Fixed Assets,207,227,255,257,259,356,392,400,444,384,433,859,990.0
CWIP,32,8,15,22,16,34,25,41,67,72,152,83,141.0
Investments,28,27,33,36,242,11,13,15,17,295,162,148,669.0
Other Assets,1819,1897,2032,1860,2007,2250,2806,2895,2911,2799,3565,4309,4253.0
Total Assets,2085,2160,2336,2175,2525,2650,3236,3351,3439,3549,4313,5399,6053.0
