,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.0,27.68,93.51,28.09,31.45,52.3,51.77,41.61,38.88,55.81,42.75,53.61,60.61
Expenses,10.4,25.69,91.67,23.27,24.11,40.76,43.34,35.61,30.36,41.94,34.56,44.96,49.89
Operating Profit,11.6,1.99,1.84,4.82,7.34,11.54,8.43,6.0,8.52,13.87,8.19,8.65,10.72
OPM %,52.73,7.19,1.97,17.16,23.34,22.07,16.28,14.42,21.91,24.85,19.16,16.14,17.69
Other Income,0.09,12.03,-10.52,0.06,-3.26,3.34,1.02,-0.01,-0.04,-0.02,0.11,0.0,0.0
Interest,11.89,9.68,-12.84,2.98,2.84,9.97,3.95,2.95,3.82,10.15,6.14,4.06,6.15
Depreciation,0.86,0.78,1.72,0.64,0.58,0.51,0.67,0.61,0.56,0.56,0.52,0.46,0.45
Profit before tax,-1.06,3.56,2.44,1.26,0.66,4.4,4.83,2.43,4.1,3.14,1.64,4.13,4.12
Tax %,-136.79,-17.42,-9.84,0.0,-12.12,3.18,82.4,-13.58,38.05,-4.46,-30.49,14.04,6.31
Net Profit,-2.5,4.19,2.68,1.26,0.74,4.26,0.85,2.76,2.54,3.28,2.14,3.55,3.86
EPS in Rs,-0.86,1.44,0.92,0.43,0.26,1.47,0.29,0.95,0.88,1.13,0.74,1.22,1.33
