,2006-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,49.0,156.0,185,129,129,173,117,65,113,73,67,89
Inventory Days,,2264.0,1813,2415,2420,2852,5794,9569,,2685,1277,1376
Days Payable,,725.0,546,523,495,549,737,1260,,170,121,109
Cash Conversion Cycle,49.0,1695.0,1453,2021,2054,2475,5174,8374,113,2588,1223,1356
Working Capital Days,62.0,341.0,476,433,523,539,428,317,550,546,470,397
ROCE %,,,4,4,6,7,6,7,6,5,7,9
