,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71
Reserves,1.51,-0.48,-4.04,-20.96,-23.36,-26.54,-25.9,-21.9,-20.69,-20.34,-19.19,-18.32,-16.02
Borrowings,20.5,27.47,27.51,33.23,38.87,42.23,42.83,52.18,44.4,43.5,45.63,26.97,29.37
Other Liabilities,7.62,6.74,9.07,12.68,13.17,14.25,47.06,11.69,7.2,8.51,13.35,33.0,38.64
Total Liabilities,34.34,38.44,37.25,29.66,33.39,34.65,68.7,46.68,35.62,36.38,44.5,46.36,56.7
Fixed Assets,8.59,7.56,6.52,5.49,8.69,7.49,6.48,6.2,6.12,5.84,5.55,6.54,6.32
CWIP,2.29,2.29,2.29,2.54,2.6,2.65,2.66,2.68,2.68,2.68,2.68,2.68,2.68
Investments,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,22.48,27.61,27.46,21.63,22.1,24.51,59.56,37.8,26.82,27.86,36.27,37.14,47.7
Total Assets,34.34,38.44,37.25,29.66,33.39,34.65,68.7,46.68,35.62,36.38,44.5,46.36,56.7
