,2007-03-01,2008-03-01,2010-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
Reserves,0.45,0.52,1.5,14.84,15.79,7.18,16.57,17.0,25.1,27.33,27.66,28.28,28.43
Borrowings,1.33,1.9,0.76,5.78,7.69,7.35,6.62,6.99,1.67,1.81,1.91,2.03,2.1
Other Liabilities,2.39,3.35,2.0,12.48,11.48,9.06,4.93,5.78,7.08,5.8,7.1,7.05,6.91
Total Liabilities,16.17,17.77,16.26,45.1,46.96,35.59,40.12,41.77,45.85,46.94,48.67,49.36,49.44
Fixed Assets,3.81,5.74,4.66,3.02,3.66,3.52,3.16,3.01,2.43,2.3,2.16,1.92,1.87
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.56,3.8,5.53,18.63,21.85,12.38,21.1,21.64,22.65,24.67,24.93,25.02,25.05
Other Assets,9.8,8.23,6.07,23.45,21.45,19.69,15.86,17.12,20.77,19.97,21.58,22.42,22.52
Total Assets,16.17,17.77,16.26,45.1,46.96,35.59,40.12,41.77,45.85,46.94,48.67,49.36,49.44
