,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,27.38,27.38,27.38,27.38,27.79,27.79,27.79,27.79,27.79
FIIs,6.0,4.44,4.49,4.27,4.06,4.14,3.39,5.69,3.68
DIIs,30.16,30.14,28.64,27.36,20.43,19.41,18.49,19.77,18.73
Public,36.45,38.04,39.49,40.98,47.71,48.65,50.33,46.74,49.79
No. of Shareholders,75554.0,75065.0,71445.0,70268.0,70033.0,68688.0,67116.0,62257.0,60665.0
