,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,107.0,127,118,113,116,97,100,106,121
Inventory Days,175.0,194,240,190,172,177,179,229,200
Days Payable,104.0,109,169,122,114,87,111,88,77
Cash Conversion Cycle,178.0,213,188,181,173,187,168,247,244
Working Capital Days,149.0,156,106,123,126,121,114,153,162
ROCE %,,6,3,10,12,12,26,19,21
