,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,1,1,1,1,1,1,1,1,1,1
Reserves,9,12,15,16,21,27,43,65,91,132,183,212,228
Borrowings,24,27,40,40,40,29,14,3,33,43,39,19,16
Other Liabilities,8,8,9,11,12,17,16,20,19,16,20,18,24
Total Liabilities,42,49,65,68,73,73,75,89,144,192,242,251,269
Fixed Assets,21,21,31,28,36,34,31,32,67,76,79,76,72
CWIP,0,0,0,0,0,0,0,2,0,0,0,0,1
Investments,0,0,0,0,0,0,0,0,0,13,1,11,22
Other Assets,20,27,34,40,37,39,44,55,77,102,162,164,174
Total Assets,42,49,65,68,73,73,75,89,144,192,242,251,269
