,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.00,95.30,0.00,0.00,25.81,15.42,0.00,11.56,13.32,18.38,19.82,19.57
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,0.00,95.30,0.00,0.00,25.81,15.42,0.00,11.56,13.32,18.38,19.82,19.57
Working Capital Days,2345.63,2308.67,8489.63,3525.57,5497.12,5636.94,3654.87,335.27,683.38,555.38,461.79,140.47
ROCE %,-4.01,-4.87,-4.69,0.23,0.53,1.34,-4.78,3.97,4.89,5.09,5.03,4.86
