,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-4.94,0.94,0.18,1.96,3.06,2.0
Cash from Investing Activity,-8.91,-2.0,-0.4,-5.82,-66.95,-24.77
Cash from Financing Activity,14.14,0.99,0.0,3.41,63.82,22.88
Net Cash Flow,0.29,-0.07,-0.21,-0.45,-0.07,0.11
