,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.21,6.12,7.67,4.07,6.65,8.23,10.46,10.08,10.26,10.18,11.25,11.31,11.77
Expenses,5.67,5.86,7.13,4.03,5.97,7.51,9.43,9.0,9.11,9.02,9.88,9.83,10.26
Operating Profit,0.54,0.26,0.54,0.04,0.68,0.72,1.03,1.08,1.15,1.16,1.37,1.48,1.51
OPM %,8.7,4.25,7.04,0.98,10.23,8.75,9.85,10.71,11.21,11.39,12.18,13.09,12.83
Other Income,0.1,0.08,0.31,0.09,0.08,0.09,0.18,0.15,0.13,0.16,0.14,0.15,0.17
Interest,0.01,0.03,0.03,0.01,0.01,0.03,0.02,0.01,0.01,0.01,0.03,0.11,0.1
Depreciation,0.1,0.1,0.11,0.11,0.08,0.07,0.07,0.08,0.08,0.08,0.25,0.26,0.26
Profit before tax,0.53,0.21,0.71,0.01,0.67,0.71,1.12,1.14,1.19,1.23,1.23,1.26,1.32
Tax %,16.98,47.62,29.58,0.0,16.42,22.54,32.14,24.56,25.21,30.89,26.83,30.95,24.24
Net Profit,0.44,0.11,0.51,0.01,0.56,0.54,0.75,0.86,0.89,0.85,0.89,0.87,1.0
EPS in Rs,44.0,11.0,51.0,1.0,56.0,54.0,75.0,86.0,89.0,85.0,89.0,87.0,100.0
