,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10.0,10.5,10.5,10.5,10.5,11.57,12.87,12.87,12.87,15.67,15.67,15.67,15.67
Reserves,29.02,27.48,25.74,28.15,17.92,9.63,9.13,7.49,-27.17,-27.45,-26.73,-20.26,-20.3
Borrowings,38.18,44.64,39.23,34.59,40.24,30.77,28.12,30.17,22.84,20.64,19.61,10.4,10.7
Other Liabilities,18.73,21.53,25.06,27.72,20.07,22.14,20.82,16.89,18.94,18.24,24.14,30.49,42.59
Total Liabilities,95.93,104.15,100.53,100.96,88.73,74.11,70.94,67.42,27.48,27.1,32.69,36.3,48.66
Fixed Assets,40.34,38.63,34.01,29.89,32.25,32.0,27.78,27.76,3.38,3.17,3.5700000000000003,3.43,3.8
CWIP,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.73,0.0,0.0,0.0
Investments,10.87,11.13,12.09,12.38,8.35,8.18,8.45,8.94,0.88,0.88,0.89,0.89,1.7000000000000002
Other Assets,43.61,54.39,54.43,58.69,48.13,33.93,34.71,30.72,22.69,22.32,28.23,31.98,43.16
Total Assets,95.93,104.15,100.53,100.96,88.73,74.11,70.94,67.42,27.48,27.1,32.69,36.3,48.66
