,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.24,2.72,19.63,2.53,11.32,19.11,15.38,13.85,18.13,15.28,18.2,11.39,9.59
Expenses,2.28,6.02,25.98,4.2,12.81,17.81,16.92,11.15,18.49,11.12,14.17,10.14,11.6
Operating Profit,-2.04,-3.3,-6.35,-1.67,-1.49,1.3,-1.54,2.7,-0.36,4.16,4.03,1.25,-2.01
OPM %,-850.0,-121.32,-32.35,-66.01,-13.16,6.8,-10.01,19.49,-1.99,27.23,22.14,10.97,-20.96
Other Income,0.1,0.83,0.49,0.95,0.57,0.15,0.37,0.04,0.1,0.79,0.75,0.21,0.39
Interest,0.39,0.22,0.3,0.35,0.18,0.06,0.06,0.02,0.03,0.03,0.03,0.02,0.05
Depreciation,1.29,1.38,1.41,1.17,1.18,1.17,1.03,1.11,1.12,1.11,0.77,0.94,0.95
Profit before tax,-3.62,-4.07,-7.57,-2.24,-2.28,0.22,-2.26,1.61,-1.41,3.81,3.98,0.5,-2.62
Tax %,25.14,23.59,13.34,23.66,11.4,104.55,-22.12,21.74,1.42,28.08,15.83,50.0,12.21
Net Profit,-2.71,-3.11,-6.56,-1.71,-2.02,-0.01,-2.76,1.26,-1.39,2.74,3.35,0.25,-2.3
EPS in Rs,-0.38,-0.44,-0.93,-0.24,-0.29,-0.0,-0.39,0.18,-0.2,0.39,0.48,0.04,-0.33
