,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.45,-1.71,4.9,3.33
Cash from Investing Activity,-1.16,-3.47,-0.38,-0.94
Cash from Financing Activity,-0.24,5.49,-4.28,-2.05
Net Cash Flow,0.05,0.31,0.24,0.34
