,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.32,3.32,5.17,5.25,7.53
Reserves,-0.39,1.31,1.19,1.64,
Borrowings,4.01,14.12,11.13,13.5,
Other Liabilities,9.84,12.66,9.02,7.14,
Total Liabilities,16.78,31.41,26.51,27.53,
Fixed Assets,2.7,4.95,5.59,4.42,
CWIP,0.0,0.0,0.0,0.0,
Investments,0.0,0.0,0.0,0.0,
Other Assets,14.08,26.46,20.92,23.11,
Total Assets,16.78,31.41,26.51,27.53,
