,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2,6,6,2,25
Cash from Investing Activity,-4,0,-1,-7,-22
Cash from Financing Activity,7,-5,-4,5,4
Net Cash Flow,0,0,1,-1,7
