,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,8
Reserves,14,16,24,35,46,49
Borrowings,20,17,9,15,20,19
Other Liabilities,15,13,27,41,46,44
Total Liabilities,57,55,68,98,120,120
Fixed Assets,22,21,20,27,46,57
CWIP,0,0,0,0,0,0
Investments,0,0,0,0,0,0
Other Assets,35,34,48,71,74,63
Total Assets,57,55,68,98,120,120
