,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.99,0.99,0.99,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Reserves,0.46,0.46,0.46,0.46,0.46,1.15,1.18,0.54,0.15,0.62,1.17,1.11,
Borrowings,0.0,0.0,0.0,0.39,0.39,0.39,0.34,0.34,0.34,0.34,0.34,0.34,
Other Liabilities,0.15,0.0,0.01,0.01,0.07,0.31,0.02,0.04,0.03,0.07,0.02,0.05,
Total Liabilities,1.6,1.45,1.46,3.86,3.92,4.85,4.54,3.92,3.52,4.03,4.53,4.5,
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Investments,1.58,1.38,1.38,1.29,0.98,1.15,2.39,2.26,1.18,1.53,2.11,0.77,
Other Assets,0.02,0.07,0.08,2.5700000000000003,2.94,3.7,2.15,1.66,2.34,2.5,2.42,3.73,
Total Assets,1.6,1.45,1.46,3.86,3.92,4.85,4.54,3.92,3.52,4.03,4.53,4.5,
