,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,2,9,-3,2,5
Cash from Investing Activity,,-4,0,-1,-2,-2
Cash from Financing Activity,,2,-9,4,3,-4
Net Cash Flow,,0,0,0,3,-1
