,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,90.0,111,60,63,76
Inventory Days,,80.0,149,93,60,43
Days Payable,,54.0,100,20,11,19
Cash Conversion Cycle,,116.0,160,133,112,100
Working Capital Days,,121.0,148,120,106,100
ROCE %,,,11,12,11,15
