,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.0,6,6,6,9,9,9
Reserves,,3,4,5,11,14,20
Borrowings,,17,15,20,26,25,34
Other Liabilities,,6,8,6,6,10,8
Total Liabilities,,33,34,38,52,58,72
Fixed Assets,,14,12,12,12,12,12
CWIP,,0,0,0,0,0,0
Investments,,0,0,0,0,0,6
Other Assets,,19,21,26,40,46,53
Total Assets,,33,34,38,52,58,72
