,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42,50.42
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
DIIs,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0
Public,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.58,49.58,49.58,49.57,49.57
No. of Shareholders,47839.0,45336.0,46606.0,50267.0,51817.0,54416.0,55542.0,58586.0,60411.0,60122.0,61106.0,63987.0
