,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.00,2.58,-3.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.28
Expenses,0.25,20.48,1.30,0.9,0.84,0.85,0.83,0.76,0.78,0.63,0.45,0.61,21.55
Operating Profit,-0.25,-20.48,-1.30,1.68,-4.63,-0.85,-0.83,-0.76,-0.78,-0.63,-0.45,-0.61,4.73
OPM %,,,,65.12,,,,,,,,,18.0
Other Income,0.08,0.07,1.03,0.0,0.00,0.03,0.35,0.20,0.17,0.17,2.76,0.15,0.12
Interest,0.02,0.12,0.04,0.14,0.04,0.05,0.05,0.01,0.01,0.02,0.12,0.29,0.06
Depreciation,0.02,0.02,0.02,0.02,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.1
Profit before tax,-0.21,-20.55,-0.33,1.52,-4.77,-0.97,-0.63,-0.67,-0.72,-0.58,2.09,-0.85,4.69
Tax %,0.00,0.00,84.85,0.0,0.00,0.00,-3.17,0.00,0.00,0.00,-297.61,0.00,0.0
Net Profit,-0.21,-20.55,-0.05,1.52,-4.78,-0.97,-0.65,-0.67,-0.72,-0.58,8.31,-0.85,4.69
EPS in Rs,-0.12,-12.11,-0.03,0.9,-2.82,-0.57,-0.38,-0.39,-0.42,-0.34,4.90,-0.50,2.76
