,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,15,19,9,6,-5,1,2,1,-1,1,-1,0
Cash from Investing Activity,-8,-4,0,3,3,1,0,0,0,1,0,1
Cash from Financing Activity,-7,-15,-9,-6,-2,-2,-2,-2,0,0,0,0
Net Cash Flow,0,0,0,4,-4,0,1,0,0,2,-1,1
