,2012-03-01,2013-03-01,2014-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,,,,118,300,314,359
Cash from Investing Activity,,,,,,,115,24,-197,-42
Cash from Financing Activity,,,,,,,-260,-224,-228,-210
Net Cash Flow,,,,,,,-27,100,-111,108
