,2012-03-01,2013-03-01,2014-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,30.0,30,30,32.0,34,32,26,40,31,35
Inventory Days,,,,0.0,0,0,,,,
Days Payable,,,,,,,,,,
Cash Conversion Cycle,30.0,30,30,32.0,34,32,26,40,31,35
Working Capital Days,11.0,13,10,11.0,9,-11,-37,-8,-4,-0
ROCE %,,6,10,,10,16,13,11,12,13
