,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.73,72.73,72.73,72.73,72.73,73.1,73.1
Public,27.27,27.27,27.27,27.27,27.27,26.89,26.91
No. of Shareholders,98.0,34.0,28.0,39.0,89.0,162.0,170.0
