,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-4.29,-4.96,-2.84,15.86,9.9,1.54,1.45,0.71
Cash from Investing Activity,-0.8,-2.97,-3.33,-15.61,-10.9,-4.01,-5.69,0.5
Cash from Financing Activity,5.17,14.82,0.0,-0.06,4.62,-0.46,2.96,-1.19
Net Cash Flow,0.07,6.9,-6.17,0.19,3.62,-2.93,-1.28,0.02
