,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.05,0.05,1.74,1.74,2.37,2.79
Reserves,0.0,0.04,5.17,5.48,16.75,30.06
Borrowings,0.0,0.01,0.28,0.22,0.0,0.0
Other Liabilities,0.0,0.51,0.73,2.35,0.88,1.16
Total Liabilities,0.05,0.61,7.92,9.79,20.0,34.01
Fixed Assets,0.0,0.0,0.03,0.03,0.04,4.07
CWIP,0.0,0.0,0.0,0.0,1.7000000000000002,0.0
Investments,0.0,0.0,0.0,0.0,0.0,13.59
Other Assets,0.05,0.61,7.89,9.76,18.26,16.35
Total Assets,0.05,0.61,7.92,9.79,20.0,34.01
