,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,34.17,45.27,51.08,23.09,29.64,45.44,59.46,56.39,18.91,37.96,27.13,13.38,87.57
Expenses,32.8,44.76,52.59,21.63,31.07,46.77,59.86,55.97,19.08,38.66,27.03,13.53,84.42
Operating Profit,1.37,0.51,-1.51,1.46,-1.43,-1.33,-0.4,0.42,-0.17,-0.7,0.1,-0.15,3.15
OPM %,4.01,1.13,-2.96,6.32,-4.82,-2.93,-0.67,0.74,-0.9,-1.84,0.37,-1.12,3.6
Other Income,0.95,0.47,2.2,0.87,1.54,2.12,0.97,1.0,0.77,1.34,2.26,0.92,0.59
Interest,1.59,0.59,0.18,0.58,0.14,0.55,0.67,0.82,0.03,0.34,0.47,0.45,1.07
Depreciation,0.1,0.1,0.08,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.1,0.1
Profit before tax,0.63,0.29,0.43,1.65,-0.13,0.14,-0.19,0.5,0.47,0.21,1.79,0.22,2.57
Tax %,25.4,34.48,23.26,25.45,23.08,28.57,21.05,26.0,31.91,33.33,8.94,31.82,26.07
Net Profit,0.48,0.2,0.33,1.23,-0.1,0.1,-0.15,0.38,0.33,0.15,1.64,0.15,1.9
EPS in Rs,0.29,0.12,0.2,0.75,-0.06,0.06,-0.09,0.23,0.2,0.09,1.0,0.09,1.15
