,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,48.59,44.7,23.49,24.49,32.69,64.44
Inventory Days,40.44,132.87,42.43,42.87,95.46,135.52
Days Payable,48.03,141.5,42.8,54.53,57.26,79.52
Cash Conversion Cycle,41.01,36.07,23.12,12.83,70.9,120.44
Working Capital Days,109.06,64.74,17.57,21.17,86.25,126.82
ROCE %,,10.01,13.6,12.36,16.23,17.41
