,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2023-03-01
Debtor Days,68.0,59,68,61,71,55,38.0
Inventory Days,123.0,153,169,168,137,265,617.0
Days Payable,23.0,52,57,65,96,76,208.0
Cash Conversion Cycle,168.0,160,180,165,111,245,447.0
Working Capital Days,136.0,85,102,112,81,108,82.0
ROCE %,,6,8,8,9,10,
