,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,95.0,86,83,93,79,84,93,100,86,72,71
Inventory Days,84.0,71,93,92,102,111,110,138,122,129,135
Days Payable,213.0,176,178,187,151,150,153,303,290,267,309
Cash Conversion Cycle,-34.0,-18,-2,-1,30,45,50,-65,-83,-66,-102
Working Capital Days,82.0,61,69,68,57,59,57,40,38,40,32
ROCE %,,18,14,6,1,7,13,12,6,10,9
