,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,318.0,310.0,431.0,223.0,393.0,387.0,439.0,396.0,414.0,456.0,530.0,427.0,462.0
Expenses,277.0,270.0,368.0,203.0,335.0,326.0,356.0,335.0,348.0,383.0,445.0,359.0,387.0
Operating Profit,40.0,40.0,63.0,20.0,58.0,61.0,82.0,61.0,66.0,73.0,85.0,68.0,74.0
OPM %,13.0,13.0,15.0,9.0,15.0,16.0,19.0,15.0,16.0,16.0,16.0,16.0,16.0
Other Income,4.0,8.0,2.0,6.0,7.0,4.0,0.0,-0.0,11.0,14.0,8.0,16.0,11.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
Depreciation,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0
Profit before tax,35.0,39.0,56.0,17.0,56.0,56.0,73.0,53.0,68.0,77.0,83.0,75.0,76.0
Tax %,25.0,25.0,23.0,25.0,25.0,25.0,29.0,25.0,25.0,27.0,25.0,25.0,25.0
Net Profit,26.0,29.0,43.0,13.0,42.0,42.0,52.0,40.0,51.0,56.0,63.0,56.0,57.0
EPS in Rs,20.21,22.37,33.08,9.93,32.36,32.5,40.04,30.47,39.0,43.34,48.39,43.34,43.74
