,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,24.53,24.53,24.53,24.53,24.53,24.53,24.53,24.53,24.53
DIIs,8.03,8.03,8.03,6.78,6.78,6.78,6.78,6.77,6.77
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
Public,67.44,67.44,67.44,68.69,68.69,68.69,68.67,68.69,68.69
No. of Shareholders,9232.0,9136.0,8903.0,9940.0,9772.0,9726.0,10461.0,10578.0,10626.0
