,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55,8.55
Reserves,9.15,8.14,8.74,3.13,3.13,3.45,3.58,3.64,3.89,5.92,9.44,10.82,10.7
Borrowings,2.17,4.42,3.84,2.87,3.72,3.24,2.47,2.68,1.6800000000000002,4.54,6.82,4.5,5.99
Other Liabilities,3.47,2.39,1.35,0.8200000000000001,1.44,1.5,2.7,2.22,4.62,2.56,4.89,2.31,3.16
Total Liabilities,23.34,23.5,22.48,15.37,16.84,16.74,17.3,17.09,18.74,21.57,29.7,26.18,28.4
Fixed Assets,8.5,10.72,10.28,5.99,5.71,6.24,6.6,6.4,7.55,8.21,8.39,11.59,11.02
CWIP,0.89,0.0,0.0,0.0,0.0,0.02,0.0,0.56,0.12,0.0,0.23,0.0,0.13
Investments,0.49,0.5,0.56,0.68,0.75,0.8,0.37,0.0,0.0,0.04,0.0,0.0,0.0
Other Assets,13.46,12.28,11.64,8.7,10.38,9.68,10.33,10.13,11.07,13.32,21.08,14.59,17.25
Total Assets,23.34,23.5,22.48,15.37,16.84,16.74,17.3,17.09,18.74,21.57,29.7,26.18,28.4
