,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.17,17.63,20.59,19.89,24.14,24.05,18.32,20.6,13.34,20.32,16.6,14.9,17.03
Expenses,15.37,15.03,18.24,17.12,20.8,19.69,15.66,18.05,11.75,16.22,12.64,12.9,15.05
Operating Profit,1.8,2.6,2.35,2.77,3.34,4.36,2.66,2.55,1.59,4.1,3.96,2.0,1.98
OPM %,10.48,14.75,11.41,13.93,13.84,18.13,14.52,12.38,11.92,20.18,23.86,13.42,11.63
Other Income,0.6,-0.02,-0.29,0.58,1.01,0.67,0.74,0.44,0.76,0.77,0.41,1.15,0.91
Interest,0.17,0.21,0.24,0.2,0.19,0.21,0.17,0.14,0.12,0.15,0.15,0.16,0.23
Depreciation,0.44,0.45,0.71,0.43,0.45,0.46,0.65,0.64,0.64,0.65,0.74,0.6,0.62
Profit before tax,1.79,1.92,1.11,2.72,3.71,4.36,2.58,2.21,1.59,4.07,3.48,2.39,2.04
Tax %,22.91,21.88,31.53,25.74,36.39,25.0,33.72,19.0,22.01,20.15,23.28,21.76,19.61
Net Profit,1.38,1.5,0.76,2.04,2.35,3.26,1.71,1.79,1.24,3.25,2.67,1.87,1.65
EPS in Rs,4.18,4.54,2.3,6.17,7.11,9.86,5.17,5.42,3.75,9.83,8.08,5.66,4.99
