,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.82,68.82,68.82,68.82,68.82,68.82,68.82,68.82
Public,31.18,31.18,31.18,31.18,31.18,31.18,31.17,31.18
No. of Shareholders,1020.0,1032.0,1028.0,1031.0,1035.0,1432.0,1428.0,1428.0
